RA,Fase_2024,INDE_2024,Pedra_2024,Turma_2024,Idade_2024,Genero_2024,Ano_Ingresso_2024,Instituicao_Ensino_2024,IAA_2024,IEG_2024,IPS_2024,IPP_2024,IDA_2024,Mat_2024,Por_2024,Ing_2024,IPV_2024,IAN_2024,Fase_Ideal_2024,Defasagem_2024,Escola_2024,Fase_2023,INDE_2023,Pedra_2023,Turma_2023,Idade_2023,Genero_2023,Ano_Ingresso_2023,Instituicao_Ensino_2023,IAA_2023,IEG_2023,IPS_2023,IPP_2023,IDA_2023,Mat_2023,Por_2023,Ing_2023,IPV_2023,IAN_2023,Fase_Ideal_2023,Defasagem_2023,Fase_2022,Turma_2022,Idade_2022,Genero_2022,Ano_Ingresso_2022,Instituicao_Ensino_2022,Pedra_2022,INDE_2022,Cg_2022,Cf_2022,Ct_2022,Rec_Av1_2022,Rec_Av2_2022,IAA_2022,IEG_2022,IPS_2022,Rec_Psicologia_2022,IDA_2022,Mat_2022,Por_2022,Ing_2022,Indicado_2022,Atingiu_PV_2022,IPV_2022,IAN_2022,Fase_Ideal_2022,Defasagem_2022,Destaque_IEG_2022,Destaque_IDA_2022,Destaque_IPV_2022,IPP_2022
719,1J,7.11939697,Ametista,1J,12,Masculino,2021,Pública,10.0,7.3,7.5,7.5,6.5,5.0,8.0,0.0,6.7,5.0,Fase 2 (5° e 6° ano),-1,EE João Ortiz Rodrigues,ALFA,6.4137,Agata,ALFA J - G2/G3,11.0,Masculino,2021.0,Pública,9.5,5.3,7.52,5.625,5.9,7.0,4.7,0.0,7.095,5.0,Fase 2 (5° e 6° ano),-2.0,0.0,G,10.0,Menina,2021.0,Escola Pública,Quartzo,5.552,783.0,185.0,13.0,Mantido na Fase atual,Mantido na Fase atual,9.0,4.6,7.5,Não atendido,4.2,5.0,3.3,0.0,Não,Não,6.083,5.0,Fase 2 (5º e 6º ano),-2.0,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,4.253999999999998
1055,1J,6.403040909,Agata,1J,12,Masculino,2023,Pública,10.0,5.8,7.5,7.2,5.5,4.0,7.0,0.0,5.9,5.0,Fase 3 (7° e 8° ano),-2,EE Loris Nassif Mattar Profa,FASE 1,5.9765,Quartzo,1J,11.0,Masculino,2023.0,Pública,0.0,7.2,7.52,7.291666667,5.5,6.0,5.0,0.0,7.276666667,5.0,Fase 2 (5° e 6° ano),-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
747,1K,5.845080952,Quartzo,1K,12,Feminino,2022,Pública,10.0,8.1,5.0,7.1,2.3,4.5,0.0,0.0,5.3,5.0,Fase 3 (7° e 8° ano),-2,EM Cecilia Cristina de Oliveira Rodrigues,FASE 1,6.026366667,Agata,1L,11.0,Feminino,2022.0,Pública,10.0,8.0,3.14,6.041666667,3.1,1.2,5.0,0.0,6.94,5.0,Fase 2 (5° e 6° ano),-1.0,0.0,K,11.0,Menina,2022.0,Escola Pública,Ametista,7.676,245.0,66.0,6.0,Mantido na Fase + Bolsa,Mantido na Fase atual,10.0,7.6,7.5,Não atendido,8.8,8.2,9.4,0.0,Sim,Não,7.917,5.0,Fase 2 (5º e 6º ano),-2.0,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,5.626000000000002
928,1K,8.873366667,Topázio,1K,9,Feminino,2023,Pública,8.0,10.0,7.5,8.5,8.8,8.5,9.0,0.0,8.6,10.0,Fase 1 (3° e 4° ano),0,EM Amanda Consuelo da Cunha,ALFA,9.3712,Topázio,ALFA K - G0/G1,8.0,Feminino,2023.0,Pública,8.5,10.0,7.52,8.75,9.8,9.8,9.8,0.0,9.67,10.0,ALFA (1° e 2° ano),0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
748,1K,8.2272,Topázio,1K,11,Masculino,2021,Pública,9.5,10.0,7.5,8.8,7.8,7.5,8.0,0.0,8.0,5.0,Fase 2 (5° e 6° ano),-1,EE Maria André Schunck Dona,ALFA,8.7142,Topázio,ALFA O - G2/G3,10.0,Masculino,2022.0,Pública,9.5,9.7,7.52,7.5,9.1,9.0,9.2,0.0,10.01,5.0,Fase 2 (5° e 6° ano),-2.0,0.0,K,9.0,Menino,2022.0,Escola Pública,Topázio,8.084,122.0,34.0,5.0,Promovido de Fase + Bolsa,Mantido na Fase atual,10.0,9.0,7.5,Não atendido,9.1,9.6,8.6,0.0,Sim,Não,8.25,5.0,Fase 1 (4º ano),-1.0,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,5.6399999999999935
769,1K,7.099342857,Ametista,1K,11,Feminino,2022,Pública,10.0,6.0,7.5,7.9,6.0,6.0,6.0,0.0,8.3,5.0,Fase 2 (5° e 6° ano),-1,EM Cecilia Cristina de Oliveira Rodrigues,ALFA,7.85345,Ametista,ALFA N - G2/G3,10.0,Feminino,2022.0,Pública,10.0,9.3,3.77,7.8125,8.0,8.2,7.8,0.0,8.675,5.0,Fase 2 (5° e 6° ano),-2.0,0.0,M,9.0,Menina,2022.0,Escola Pública,Ametista,7.598,272.0,76.0,3.0,Promovido de Fase + Bolsa,Mantido na Fase atual,10.0,7.5,7.5,Não avaliado,7.9,9.6,6.2,0.0,Sim,Sim,8.5,5.0,Fase 1 (4º ano),-1.0,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,5.679999999999996
876,1K,7.612057143,Ametista,1K,9,Masculino,2023,Pública,8.5,9.0,7.5,8.3,3.8,7.5,0.0,0.0,8.1,10.0,Fase 1 (3° e 4° ano),0,EM Etelvina Delfim Simões,ALFA,8.6492,Topázio,ALFA B - G2/G3,8.0,Masculino,2023.0,Pública,10.0,9.4,7.52,7.5,7.5,7.3,7.7,0.0,8.835,10.0,ALFA (1° e 2° ano),0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
776,1K,5.178509524,Quartzo,1K,11,Feminino,2022,Pública,7.9,6.0,5.6,8.3,0.0,0.0,0.0,0.0,6.5,5.0,Fase 2 (5° e 6° ano),-1,EM Cecilia Cristina de Oliveira Rodrigues,FASE 1,5.567916667,Quartzo,1K,10.0,Feminino,2022.0,Privada - Programa de Apadrinhamento,0.0,7.0,7.52,7.8125,3.5,4.2,2.7,0.0,7.223333333,5.0,Fase 2 (5° e 6° ano),-1.0,0.0,N,9.0,Menina,2022.0,Escola Pública,Quartzo,3.898,856.0,190.0,9.0,Mantido na Fase atual,Mantido na Fase atual,0.0,4.3,4.4,Requer avaliação,1.7,0.0,3.3,0.0,Não,Não,6.333,5.0,Fase 1 (4º ano),-1.0,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,4.914000000000002
753,1K,8.245057143,Topázio,1K,10,Feminino,2022,Pública,10.0,9.0,7.5,8.3,8.5,9.0,8.0,0.0,8.3,5.0,Fase 2 (5° e 6° ano),-1,EE Jardim Campestre,ALFA,8.6672,Topázio,ALFA O - G2/G3,9.0,Feminino,2022.0,Pública,9.0,9.9,7.52,7.5,9.0,9.0,9.0,0.0,9.925,5.0,Fase 1 (3° e 4° ano),-1.0,0.0,K,8.0,Menina,2022.0,Escola Pública,Topázio,8.481,37.0,8.0,2.0,Promovido de Fase + Bolsa,Mantido na Fase atual,9.5,8.6,7.5,Não atendido,9.1,9.4,8.8,0.0,Sim,Sim,8.417,10.0,ALFA  (2º e 3º ano),0.0,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,5.575999999999996
601,1K,8.5107,Topázio,1K,10,Masculino,2021,Pública,9.5,10.0,7.5,8.8,8.8,9.5,8.0,0.0,8.4,5.0,Fase 2 (5° e 6° ano),-1,EE Helio Luiz Dobrochinski Prof,FASE 1,8.955783333,Topázio,1K,9.0,Masculino,2021.0,Pública,9.0,10.0,7.52,9.0625,8.7,8.0,9.3,0.0,8.336666667,10.0,Fase 1 (3° e 4° ano),0.0,1.0,L,8.0,Menino,2021.0,Escola Pública,Ametista,7.713,231.0,60.0,7.0,Mantido na Fase atual,Mantido na Fase atual,9.0,9.7,7.5,Sem limitações,5.7,5.3,6.0,0.0,Não,Não,7.167,10.0,ALFA  (2º e 3º ano),1.0,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,5.496000000000005
955,1K,6.245452381,Agata,1K,11,Feminino,2023,Pública,0.0,6.9,7.5,8.1,5.8,6.5,5.0,0.0,8.3,5.0,Fase 2 (5° e 6° ano),-1,EE Maria André Schunck Dona,ALFA,7.1297,Ametista,ALFA N - G2/G3,10.0,Feminino,2023.0,Pública,9.0,8.8,3.14,6.875,7.8,8.0,7.5,0.0,7.09,5.0,Fase 2 (5° e 6° ano),-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
831,1K,8.006628572,Topázio,1K,10,Masculino,2022,Pública,10.0,9.5,6.3,7.9,7.8,6.5,9.0,0.0,8.2,5.0,Fase 2 (5° e 6° ano),-1,EM Cecilia Cristina de Oliveira Rodrigues,ALFA,7.71645,Ametista,ALFA N - G2/G3,9.0,Masculino,2022.0,Pública,8.0,9.4,3.77,7.8125,8.3,8.8,7.8,0.0,8.59,5.0,Fase 1 (3° e 4° ano),-1.0,0.0,U,9.0,Menino,2022.0,Escola Pública,Ametista,7.41,356.0,107.0,7.0,Mantido na Fase atual,Mantido na Fase atual,9.5,9.2,7.5,Não atendido,7.2,7.3,7.0,0.0,Não,Não,7.167,5.0,Fase 1 (4º ano),-1.0,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,4.965999999999997
1067,1K,7.840033333,Ametista,1K,11,Masculino,2023,Pública,10.0,8.3,7.5,8.5,6.8,6.5,7.0,0.0,8.6,5.0,Fase 2 (5° e 6° ano),-1,EM Cecilia Cristina de Oliveira Rodrigues,FASE 1,6.541458333,Agata,1N,10.0,Masculino,2023.0,Pública,0.0,7.9,7.52,8.28125,5.4,4.5,6.3,0.0,9.006666667,5.0,Fase 2 (5° e 6° ano),-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1058,1K,7.703347619,Ametista,1K,10,Feminino,2023,Pública,9.2,8.1,6.9,8.1,7.8,7.5,8.0,0.0,8.1,5.0,Fase 2 (5° e 6° ano),-1,EE Helio Luiz Dobrochinski Prof,FASE 1,7.356533333,Ametista,1L,9.0,Feminino,2023.0,Pública,10.0,8.7,3.14,7.083333333,5.4,4.0,6.7,0.0,7.62,10.0,Fase 1 (3° e 4° ano),0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
757,1K,7.938842857,Ametista,1K,11,Feminino,2022,Pública,9.5,9.3,7.5,8.1,7.0,6.5,7.5,0.0,8.3,5.0,Fase 2 (5° e 6° ano),-1,EE Maria André Schunck Dona,ALFA,8.6742,Topázio,ALFA O - G2/G3,10.0,Feminino,2022.0,Pública,9.0,9.6,7.52,7.5,9.3,9.5,9.0,0.0,10.01,5.0,Fase 2 (5° e 6° ano),-2.0,0.0,K,9.0,Menina,2022.0,Escola Pública,Topázio,8.26,71.0,18.0,3.0,Promovido de Fase + Bolsa,Mantido na Fase atual,9.5,9.3,7.5,Não atendido,9.7,9.9,9.6,0.0,Sim,Sim,8.5,5.0,Fase 1 (4º ano),-1.0,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,5.599999999999996
794,1K,7.145652381,Ametista,1K,10,Feminino,2022,Pública,9.5,6.9,7.5,8.1,3.0,6.0,0.0,0.0,8.3,10.0,Fase 1 (3° e 4° ano),0,EE Helio Luiz Dobrochinski Prof,ALFA,7.9842,Ametista,ALFA L - G2/G3,9.0,Feminino,2022.0,Pública,9.0,9.2,7.52,7.5,6.2,5.2,7.2,0.0,10.01,5.0,Fase 1 (3° e 4° ano),-1.0,0.0,O,8.0,Menina,2022.0,Escola Pública,Ametista,7.335,381.0,114.0,8.0,Mantido na Fase atual,Mantido na Fase atual,9.5,8.9,7.5,Não atendido,4.1,3.7,4.5,0.0,Não,Não,7.333,10.0,ALFA  (2º e 3º ano),0.0,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,5.683999999999991
960,1K,5.286047619,Quartzo,1K,11,Masculino,2023,Pública,0.0,8.1,7.5,7.5,3.0,6.0,0.0,0.0,5.3,5.0,Fase 2 (5° e 6° ano),-1,EM Cecilia Cristina de Oliveira Rodrigues,ALFA,7.0847,Ametista,ALFA O - G2/G3,10.0,Masculino,2023.0,Pública,8.5,10.0,7.52,5.625,6.3,6.5,6.0,0.0,5.85,5.0,Fase 2 (5° e 6° ano),-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587,1L,6.817057143,Agata,1L,12,Masculino,2022,Pública,9.0,7.4,7.5,7.9,6.3,6.5,6.0,0.0,5.7,5.0,Fase 3 (7° e 8° ano),-2,EM Cecilia Cristina de Oliveira Rodrigues,FASE 1,6.032033333,Agata,1L,11.0,Masculino,2022.0,Pública,8.5,7.0,7.52,6.458333333,2.7,2.2,3.2,0.0,6.72,5.0,Fase 2 (5° e 6° ano),-1.0,1.0,K,10.0,Menino,2022.0,Escola Pública,Ágata,6.632,615.0,148.0,10.0,Mantido na Fase atual,Mantido na Fase atual,9.5,9.3,7.5,Não atendido,3.8,1.0,6.5,0.0,Não,Não,6.167,5.0,Fase 2 (5º e 6º ano),-1.0,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,5.785999999999993
826,1L,7.9442,Ametista,1L,10,Masculino,2022,Pública,10.0,10.0,6.3,7.5,6.8,5.5,8.0,0.0,8.6,5.0,Fase 2 (5° e 6° ano),-1,EM Cecilia Cristina de Oliveira Rodrigues,ALFA,7.77645,Ametista,ALFA N - G2/G3,9.0,Masculino,2022.0,Pública,10.0,10.0,3.77,7.8125,7.3,7.0,7.5,0.0,8.34,5.0,Fase 1 (3° e 4° ano),-1.0,0.0,U,8.0,Menino,2022.0,Escola Pública,Ametista,7.776,211.0,55.0,5.0,Mantido na Fase atual,Mantido na Fase atual,9.5,9.6,7.5,Não atendido,5.4,4.3,6.5,0.0,Não,Não,7.5,10.0,ALFA  (2º e 3º ano),0.0,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,5.759999999999996
789,1L,8.044390476,Topázio,1L,9,Feminino,2022,Pública,9.0,9.0,7.5,9.2,5.3,5.5,5.0,0.0,8.1,10.0,Fase 1 (3° e 4° ano),0,EE Helio Luiz Dobrochinski Prof,ALFA,7.974,Ametista,ALFA L - G2/G3,8.0,Feminino,2022.0,Pública,0.0,9.5,7.52,7.5,7.9,8.5,7.2,0.0,10.01,10.0,ALFA (1° e 2° ano),0.0,0.0,O,7.0,Menina,2022.0,Escola Pública,Ametista,7.405,359.0,108.0,7.0,Mantido na Fase atual,Mantido na Fase atual,9.0,9.4,7.5,Não atendido,4.2,3.7,4.7,0.0,Não,Não,7.417,10.0,ALFA  (2º e 3º ano),0.0,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,5.516000000000005
1056,1L,8.192009524,Topázio,1L,10,Masculino,2023,Pública,8.5,9.3,7.5,9.2,8.3,8.5,8.0,0.0,8.3,5.0,Fase 2 (5° e 6° ano),-1,EM Amanda Consuelo da Cunha,FASE 1,8.551741667,Topázio,1K,9.0,Masculino,2023.0,Pública,8.5,9.6,7.52,7.96875,8.1,7.8,8.3,0.0,8.113333333,10.0,Fase 1 (3° e 4° ano),0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1428,1L,8.006108497,Topázio,1L,10,Masculino,2024,Pública,8.5,8.9,7.5,9.2,8.0,7.0,9.0,0.0,8.1,5.0,Fase 2 (5° e 6° ano),-1,EM Cecilia Cristina de Oliveira Rodrigues,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
830,1L,7.137342857,Ametista,1L,11,Feminino,2022,Pública,9.0,7.6,5.6,8.3,6.8,6.5,7.0,0.0,7.3,5.0,Fase 2 (5° e 6° ano),-1,EM Cecilia Cristina de Oliveira Rodrigues,ALFA,6.78,Agata,ALFA U - G2/G3,9.0,Feminino,2022.0,Pública,0.0,8.9,3.14,6.25,8.3,8.3,8.3,0.0,9.505,5.0,Fase 1 (3° e 4° ano),-1.0,0.0,U,9.0,Menina,2022.0,Escola Pública,Ametista,7.234,414.0,122.0,8.0,Mantido na Fase atual,Mantido na Fase atual,10.0,8.6,7.5,Não atendido,6.0,5.8,6.2,0.0,Não,Não,7.5,5.0,Fase 1 (4º ano),-1.0,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,5.640000000000001
780,1L,7.743033333,Ametista,1L,11,Feminino,2022,Pública,9.5,10.0,5.6,9.0,6.0,6.0,6.0,0.0,8.2,5.0,Fase 2 (5° e 6° ano),-1,EM Cecilia Cristina de Oliveira Rodrigues,ALFA,7.7842,Ametista,ALFA N - G2/G3,10.0,Feminino,2022.0,Pública,9.5,8.8,3.14,8.75,8.3,8.0,8.5,0.0,8.675,5.0,Fase 2 (5° e 6° ano),-2.0,0.0,N,9.0,Menina,2022.0,Escola Pública,Ágata,6.955,502.0,143.0,6.0,Mantido na Fase atual,Mantido na Fase atual,8.0,7.6,7.5,Não atendido,6.9,6.3,7.5,0.0,Não,Não,7.167,5.0,Fase 1 (4º ano),-1.0,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,5.715999999999998
1057,1L,8.2352,Topázio,1L,10,Feminino,2023,Pública,10.0,10.0,6.3,8.8,8.0,8.0,8.0,0.0,8.2,5.0,Fase 2 (5° e 6° ano),-1,EE Helio Luiz Dobrochinski Prof,FASE 1,8.4827,Topázio,1L,9.0,Feminino,2023.0,Pública,10.0,10.0,7.52,8.125,6.3,6.5,6.0,0.0,8.34,10.0,Fase 1 (3° e 4° ano),0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1062,1L,7.61472381,Ametista,1L,10,Masculino,2023,Pública,8.0,9.0,5.6,8.8,7.3,6.5,8.0,0.0,8.1,5.0,Fase 2 (5° e 6° ano),-1,EM Alfredo Schunk,FASE 1,7.448841667,Ametista,1M,9.0,Masculino,2023.0,Pública,7.4,7.7,3.77,8.59375,6.2,4.8,7.5,0.0,8.503333333,10.0,Fase 1 (3° e 4° ano),0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1429,1L,8.041811111,Topázio,1L,11,Masculino,2024,Pública,9.5,8.9,7.5,9.0,7.8,8.5,7.0,0.0,8.1,5.0,Fase 2 (5° e 6° ano),-1,EE Helio Luiz Dobrochinski Prof,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1430,1L,7.864033333,Ametista,1L,11,Masculino,2024,Pública,8.5,10.0,7.5,9.0,6.3,6.0,6.5,0.0,8.1,5.0,Fase 2 (5° e 6° ano),-1,EE Helio Luiz Dobrochinski Prof,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
767,1L,8.131890476,Topázio,1L,12,Masculino,2021,Pública,9.5,9.0,7.5,8.5,8.3,8.5,8.0,0.0,8.1,5.0,Fase 3 (7° e 8° ano),-2,EM Cecilia Cristina de Oliveira Rodrigues,FASE 1,7.3807,Ametista,1L,11.0,Masculino,2021.0,Pública,10.0,8.3,7.52,7.291666667,6.3,6.5,6.0,0.0,7.446666667,5.0,Fase 2 (5° e 6° ano),-1.0,0.0,L,10.0,Menino,2021.0,Escola Pública,Ametista,7.511,304.0,87.0,8.0,Mantido na Fase atual,Mantido na Fase atual,9.5,9.0,7.5,Não atendido,7.0,7.3,6.7,0.0,Não,Não,7.583,5.0,Fase 2 (5º e 6º ano),-2.0,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,5.9439999999999955
943,1L,8.965033333,Topázio,1L,9,Feminino,2023,Pública,10.0,10.0,7.5,9.0,8.0,7.0,9.0,0.0,8.6,10.0,Fase 1 (3° e 4° ano),0,EM Amanda Consuelo da Cunha,ALFA,8.9172,Topázio,ALFA L - G2/G3,8.0,Feminino,2023.0,Pública,9.5,9.4,7.52,7.5,8.0,8.0,8.0,0.0,9.925,10.0,ALFA (1° e 2° ano),0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
782,1L,8.189628571,Topázio,1L,10,Masculino,2022,Pública,9.5,7.9,7.5,7.5,7.8,7.5,8.0,0.0,8.1,10.0,Fase 1 (3° e 4° ano),0,EM Amanda Consuelo da Cunha,ALFA,7.6812,Ametista,ALFA L - G2/G3,9.0,Masculino,2022.0,Pública,8.5,9.8,2.52,7.5,7.5,8.3,6.7,0.0,9.345,5.0,Fase 1 (3° e 4° ano),-1.0,0.0,N,8.0,Menino,2022.0,Escola Pública,Ametista,7.485,317.0,93.0,2.0,Mantido na Fase atual,Mantido na Fase atual,9.5,8.4,7.5,Não atendido,6.0,5.7,6.3,0.0,Não,Não,7.0,10.0,ALFA  (2º e 3º ano),0.0,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,5.049999999999996
795,1L,8.441414286,Topázio,1L,10,Feminino,2022,Pública,9.5,9.8,6.3,9.0,9.5,10.0,9.0,0.0,8.1,5.0,Fase 2 (5° e 6° ano),-1,EE Helio Luiz Dobrochinski Prof,ALFA,8.4642,Topázio,ALFA L - G2/G3,9.0,Feminino,2022.0,Pública,9.0,9.6,7.52,7.5,8.2,8.7,7.7,0.0,10.01,5.0,Fase 1 (3° e 4° ano),-1.0,0.0,O,8.0,Menina,2022.0,Escola Pública,Topázio,8.064,126.0,35.0,3.0,Mantido na Fase atual,Mantido na Fase atual,9.0,9.7,7.5,Não atendido,7.3,8.0,6.5,0.0,Não,Não,7.333,10.0,ALFA  (2º e 3º ano),0.0,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,5.474000000000001
1431,1M,7.914729244,Ametista,1M,11,Feminino,2024,Pública,9.0,7.7,7.5,8.0,8.0,8.0,8.0,0.0,9.1,5.0,Fase 2 (5° e 6° ano),-1,EE Neide Celestina de Oliveira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1432,1M,8.774075,Topázio,1M,10,Feminino,2024,Pública,10.0,10.0,7.5,9.2,9.5,10.0,9.0,0.0,8.5,5.0,Fase 2 (5° e 6° ano),-1,EE Jardim Campestre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1433,1M,8.193989596,Topázio,1M,10,Feminino,2024,Pública,8.5,9.1,7.5,8.3,8.8,8.0,9.5,0.0,8.5,5.0,Fase 2 (5° e 6° ano),-1,EE Jardim Campestre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1434,1M,8.277598292,Topázio,1M,10,Masculino,2024,Pública,8.5,8.0,6.3,9.5,9.0,10.0,8.0,0.0,9.8,5.0,Fase 2 (5° e 6° ano),-1,EE Jardim Campestre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
958,1M,9.531325,Topázio,1M,9,Feminino,2023,Pública,10.0,10.0,6.3,9.5,10.0,10.0,10.0,0.0,9.8,10.0,Fase 1 (3° e 4° ano),0,EE Jardim Campestre,ALFA,9.2902,Topázio,ALFA O - G2/G3,8.0,Feminino,2023.0,Pública,10.0,9.8,7.52,7.5,9.3,9.3,9.3,0.0,9.84,10.0,ALFA (1° e 2° ano),0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
961,1M,6.529417909,Agata,1M,10,Masculino,2023,Pública,9.0,8.9,6.3,5.9,5.5,6.0,5.0,0.0,5.2,5.0,Fase 2 (5° e 6° ano),-1,EM Alfredo Schunk,ALFA,5.99625,Quartzo,ALFA O - G2/G3,9.0,Masculino,2023.0,Pública,0.0,8.7,2.52,5.3125,6.2,6.2,6.2,0.0,8.665,5.0,Fase 1 (3° e 4° ano),-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1435,1M,7.719616667,Ametista,1M,10,Masculino,2024,Pública,9.5,7.8,7.5,7.2,7.5,7.5,7.5,0.0,6.2,10.0,Fase 1 (3° e 4° ano),0,EE Jardim Campestre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
755,1M,8.92545,Topázio,1M,10,Masculino,2022,Pública,10.0,10.0,7.5,9.1,9.8,10.0,9.5,0.0,9.1,5.0,Fase 2 (5° e 6° ano),-1,EE Jardim Campestre,ALFA,8.7442,Topázio,ALFA O - G2/G3,9.0,Masculino,2022.0,Pública,10.0,9.5,7.52,7.5,9.2,9.2,9.2,0.0,10.01,5.0,Fase 1 (3° e 4° ano),-1.0,0.0,K,8.0,Menino,2022.0,Escola Pública,Topázio,8.566,29.0,4.0,1.0,Promovido de Fase + Bolsa,Mantido na Fase atual,9.5,9.2,6.9,Não atendido,9.5,9.8,9.3,0.0,Sim,Não,8.083,10.0,ALFA  (2º e 3º ano),0.0,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,5.6940000000000035
1436,1M,7.589914648,Ametista,1M,11,Feminino,2024,Pública,7.4,8.7,7.5,8.3,8.0,8.0,8.0,0.0,7.2,5.0,Fase 2 (5° e 6° ano),-1,EM Alfredo Schunk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1437,1M,7.982890217,Ametista,1M,11,Feminino,2024,Pública,8.5,9.3,7.5,8.3,8.0,8.0,8.0,0.0,7.9,5.0,Fase 2 (5° e 6° ano),-1,EM Cecilia Cristina de Oliveira Rodrigues,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1438,1M,8.176825,Topázio,1M,10,Feminino,2024,Pública,10.0,9.0,7.5,8.9,7.0,6.0,8.0,0.0,9.2,5.0,Fase 2 (5° e 6° ano),-1,EM Bairro Lagoa Grande,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
